"*Beginning for the 2015-16 season, reports from public health and clinical laboratories are presented separately in the weekly influenza update, FluView.  Data presented from public health laboratories include the weekly total number of specimens tested, the number of positive influenza tests, and the number by influenza virus type, subtype, and influenza B lineage."
REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,A (2009 H1N1),A (H3),A (Subtyping not Performed),B,BVic,BYam,H3N2v
Census Regions,East South Central,2023,14,11,0,0,0,0,0,0,0
Census Regions,West South Central,2023,14,191,0,1,1,5,0,0,0
Census Regions,Mountain,2023,14,806,11,2,0,0,10,0,0
Census Regions,Pacific,2023,14,646,9,9,2,4,4,0,0
Census Regions,New England,2023,15,191,2,1,0,1,1,0,0
Census Regions,Mid-Atlantic,2023,15,1557,3,0,0,4,3,0,0
Census Regions,East North Central,2023,15,1131,12,0,2,0,2,0,0
Census Regions,West North Central,2023,15,83,7,2,2,0,5,0,0
Census Regions,South Atlantic,2023,15,152,6,1,2,0,6,0,0
Census Regions,East South Central,2023,15,9,0,0,0,0,0,0,0
Census Regions,West South Central,2023,15,155,0,0,0,0,1,0,0
Census Regions,Mountain,2023,15,981,12,1,3,0,15,0,0
Census Regions,Pacific,2023,15,723,5,1,0,6,5,0,0
Census Regions,New England,2023,16,128,0,0,0,2,4,0,0
Census Regions,Mid-Atlantic,2023,16,1228,2,0,0,3,1,0,0
Census Regions,East North Central,2023,16,1122,8,1,1,0,8,0,0
Census Regions,West North Central,2023,16,82,3,1,0,0,1,0,0
Census Regions,South Atlantic,2023,16,169,4,0,0,0,10,0,0
Census Regions,East South Central,2023,16,4,0,0,0,0,0,0,0
Census Regions,West South Central,2023,16,122,0,0,0,6,1,0,0
Census Regions,Mountain,2023,16,704,11,2,1,0,14,0,0
Census Regions,Pacific,2023,16,574,5,8,0,6,7,0,0
Census Regions,New England,2023,17,147,1,0,0,0,2,0,0
Census Regions,Mid-Atlantic,2023,17,1222,2,0,0,3,1,0,0
Census Regions,East North Central,2023,17,1016,15,0,0,0,2,0,0
Census Regions,West North Central,2023,17,72,9,1,0,1,2,0,0
Census Regions,South Atlantic,2023,17,133,4,2,0,0,11,0,0
Census Regions,East South Central,2023,17,14,0,0,0,0,2,0,0
Census Regions,West South Central,2023,17,82,0,0,0,2,1,0,0
Census Regions,Mountain,2023,17,838,2,0,1,0,19,0,0
Census Regions,Pacific,2023,17,582,10,15,1,6,10,0,0
Census Regions,New England,2023,18,105,2,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2023,18,995,0,0,1,2,1,0,0
Census Regions,East North Central,2023,18,1112,13,0,0,1,13,0,0
Census Regions,West North Central,2023,18,54,2,0,0,0,4,0,0
Census Regions,South Atlantic,2023,18,94,3,2,0,0,11,0,0
Census Regions,East South Central,2023,18,9,0,0,0,0,1,0,0
Census Regions,West South Central,2023,18,81,1,0,0,5,1,0,0
Census Regions,Mountain,2023,18,844,11,0,0,2,19,0,0
Census Regions,Pacific,2023,18,671,9,7,1,1,3,0,0
Census Regions,New England,2023,19,106,1,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2023,19,1004,1,0,0,3,2,0,0
Census Regions,East North Central,2023,19,913,14,0,2,0,4,0,0
Census Regions,West North Central,2023,19,45,2,0,0,2,3,0,0
Census Regions,South Atlantic,2023,19,153,6,2,0,0,30,0,0
Census Regions,East South Central,2023,19,9,0,0,0,0,3,0,0
Census Regions,West South Central,2023,19,94,2,0,0,3,0,0,0
Census Regions,Mountain,2023,19,736,11,0,0,1,22,0,0
Census Regions,Pacific,2023,19,570,13,2,0,0,3,0,0
Census Regions,New England,2023,20,113,4,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2023,20,928,1,0,0,2,1,0,0
Census Regions,East North Central,2023,20,948,14,1,0,0,1,0,0
Census Regions,West North Central,2023,20,50,1,0,0,0,2,0,0
Census Regions,South Atlantic,2023,20,121,11,0,2,0,24,0,0
Census Regions,East South Central,2023,20,6,0,0,0,0,2,0,0
Census Regions,West South Central,2023,20,75,0,0,0,6,0,0,0
Census Regions,Mountain,2023,20,501,10,1,0,1,23,0,0
Census Regions,Pacific,2023,20,510,5,8,1,1,7,0,0
Census Regions,New England,2023,21,102,1,0,0,0,2,0,0
Census Regions,Mid-Atlantic,2023,21,954,2,0,1,3,4,0,0
Census Regions,East North Central,2023,21,891,11,0,0,1,3,0,0
Census Regions,West North Central,2023,21,42,1,0,1,1,3,0,0
Census Regions,South Atlantic,2023,21,141,4,0,1,0,8,0,0
Census Regions,East South Central,2023,21,8,1,0,0,0,1,0,0
Census Regions,West South Central,2023,21,79,0,0,0,6,1,0,0
Census Regions,Mountain,2023,21,439,8,0,2,1,17,0,0
Census Regions,Pacific,2023,21,315,15,3,0,3,5,0,0
Census Regions,New England,2023,22,79,1,0,1,0,0,0,0
Census Regions,Mid-Atlantic,2023,22,680,1,0,0,2,1,0,0
Census Regions,East North Central,2023,22,838,15,1,0,0,4,0,0
Census Regions,West North Central,2023,22,43,3,0,1,0,4,0,0
Census Regions,South Atlantic,2023,22,93,6,0,1,0,10,0,0
Census Regions,East South Central,2023,22,2,0,0,0,0,0,0,0
Census Regions,West South Central,2023,22,70,2,0,0,3,1,0,0
Census Regions,Mountain,2023,22,418,11,0,1,3,18,0,0
Census Regions,Pacific,2023,22,257,18,0,1,3,1,0,0
Census Regions,New England,2023,23,82,1,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2023,23,704,1,0,1,3,2,0,0
Census Regions,East North Central,2023,23,815,12,0,0,0,6,0,0
Census Regions,West North Central,2023,23,31,2,1,0,0,10,0,0
Census Regions,South Atlantic,2023,23,78,8,2,0,0,21,0,0
Census Regions,East South Central,2023,23,3,0,0,0,0,0,0,0
Census Regions,West South Central,2023,23,71,0,0,0,4,0,0,0
Census Regions,Mountain,2023,23,492,5,0,0,0,17,0,0
Census Regions,Pacific,2023,23,420,38,2,2,6,1,0,0
Census Regions,New England,2023,24,102,4,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2023,24,673,0,0,1,1,2,0,0
Census Regions,East North Central,2023,24,333,9,0,3,3,7,0,0
Census Regions,West North Central,2023,24,31,9,0,0,0,4,0,0
Census Regions,South Atlantic,2023,24,97,3,1,1,0,11,0,0
Census Regions,East South Central,2023,24,5,0,0,0,0,0,0,0
Census Regions,West South Central,2023,24,79,1,0,0,4,0,0,0
Census Regions,Mountain,2023,24,506,12,1,0,0,11,0,0
Census Regions,Pacific,2023,24,454,24,1,2,0,6,0,0
Census Regions,New England,2023,25,76,1,1,0,1,0,0,0
Census Regions,Mid-Atlantic,2023,25,686,0,0,1,0,1,0,0
Census Regions,East North Central,2023,25,334,17,0,1,0,0,0,0
Census Regions,West North Central,2023,25,34,7,0,0,0,8,0,0
Census Regions,South Atlantic,2023,25,92,6,0,1,0,0,0,0
Census Regions,East South Central,2023,25,5,0,0,0,0,0,0,0
Census Regions,West South Central,2023,25,119,2,0,1,2,0,0,0
Census Regions,Mountain,2023,25,480,9,0,0,3,12,0,0
Census Regions,Pacific,2023,25,525,26,4,0,0,15,0,0
Census Regions,New England,2023,26,75,3,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2023,26,710,1,0,3,0,5,0,0
Census Regions,East North Central,2023,26,314,16,1,0,0,3,0,0
Census Regions,West North Central,2023,26,36,1,0,0,0,18,0,0
Census Regions,South Atlantic,2023,26,104,1,0,0,0,6,0,0
Census Regions,East South Central,2023,26,5,1,0,0,0,0,0,0
Census Regions,West South Central,2023,26,144,2,0,0,1,1,0,0
Census Regions,Mountain,2023,26,594,8,1,0,1,14,0,0
Census Regions,Pacific,2023,26,435,31,15,2,1,6,0,0
Census Regions,New England,2023,27,47,0,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2023,27,517,1,0,1,0,0,0,0
Census Regions,East North Central,2023,27,260,9,0,0,0,0,0,0
Census Regions,West North Central,2023,27,32,8,0,0,1,12,0,0
Census Regions,South Atlantic,2023,27,73,12,0,0,0,4,0,0
Census Regions,East South Central,2023,27,4,0,0,0,0,0,0,0
Census Regions,West South Central,2023,27,102,0,0,2,2,0,0,0
Census Regions,Mountain,2023,27,348,4,0,0,0,10,0,0
Census Regions,Pacific,2023,27,445,27,1,1,1,6,0,0
Census Regions,New England,2023,28,48,2,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2023,28,688,1,0,1,0,1,0,0
Census Regions,East North Central,2023,28,295,8,2,1,1,1,0,0
Census Regions,West North Central,2023,28,35,3,0,0,0,1,0,0
Census Regions,South Atlantic,2023,28,92,11,0,0,0,10,0,0
Census Regions,East South Central,2023,28,8,4,0,0,0,1,0,0
Census Regions,West South Central,2023,28,147,2,1,2,0,0,0,0
Census Regions,Mountain,2023,28,464,3,0,2,0,7,0,0
Census Regions,Pacific,2023,28,397,25,1,0,0,6,0,0
Census Regions,New England,2023,29,82,5,0,0,0,1,0,0
Census Regions,Mid-Atlantic,2023,29,672,7,1,0,0,0,0,0
Census Regions,East North Central,2023,29,200,13,1,0,0,3,0,1
Census Regions,West North Central,2023,29,25,2,0,0,0,2,0,0
Census Regions,South Atlantic,2023,29,104,6,0,0,0,6,0,0
Census Regions,East South Central,2023,29,8,3,2,0,0,0,0,0
Census Regions,West South Central,2023,29,128,1,1,0,0,0,0,0
Census Regions,Mountain,2023,29,481,7,2,0,1,2,0,0
Census Regions,Pacific,2023,29,412,23,0,1,1,2,0,0
Census Regions,New England,2023,30,73,4,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2023,30,243,1,0,0,0,0,0,0
Census Regions,East North Central,2023,30,274,10,0,0,0,1,0,0
Census Regions,West North Central,2023,30,22,1,1,0,0,1,0,0
Census Regions,South Atlantic,2023,30,148,12,0,0,1,16,0,0
Census Regions,East South Central,2023,30,5,0,0,0,0,0,0,0
Census Regions,West South Central,2023,30,170,0,0,0,0,0,0,0
Census Regions,Mountain,2023,30,309,3,0,0,0,4,0,0
Census Regions,Pacific,2023,30,428,17,4,1,0,7,0,0
Census Regions,New England,2023,31,68,5,2,1,0,0,0,0
Census Regions,Mid-Atlantic,2023,31,371,2,0,1,0,3,0,0
Census Regions,East North Central,2023,31,162,3,0,1,1,1,0,0
Census Regions,West North Central,2023,31,35,3,0,0,0,3,0,0
Census Regions,South Atlantic,2023,31,115,8,1,0,0,8,0,0
Census Regions,East South Central,2023,31,5,0,0,0,0,0,0,0
Census Regions,West South Central,2023,31,193,2,0,0,0,1,0,0
Census Regions,Mountain,2023,31,128,6,1,1,0,2,0,0
Census Regions,Pacific,2023,31,399,45,2,2,0,7,0,0
Census Regions,New England,2023,32,85,0,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2023,32,762,4,0,2,0,1,0,0
Census Regions,East North Central,2023,32,123,5,1,0,0,2,0,0
Census Regions,West North Central,2023,32,28,2,0,0,0,5,0,0
Census Regions,South Atlantic,2023,32,132,10,0,2,0,10,0,0
Census Regions,East South Central,2023,32,5,1,0,0,0,0,0,0
Census Regions,West South Central,2023,32,207,5,0,0,0,0,0,0
Census Regions,Mountain,2023,32,133,2,1,2,0,4,0,0
Census Regions,Pacific,2023,32,488,16,3,2,3,10,0,0
Census Regions,New England,2023,33,74,6,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2023,33,579,3,0,2,1,1,0,0
Census Regions,East North Central,2023,33,114,9,0,0,0,2,0,0
Census Regions,West North Central,2023,33,41,1,0,0,0,4,0,0
Census Regions,South Atlantic,2023,33,127,6,5,0,0,7,0,0
Census Regions,East South Central,2023,33,6,3,1,0,0,0,0,0
Census Regions,West South Central,2023,33,323,3,0,0,0,1,0,0
Census Regions,Mountain,2023,33,210,2,1,2,0,0,0,0
Census Regions,Pacific,2023,33,404,21,6,2,0,6,0,0
Census Regions,New England,2023,34,85,3,0,0,0,0,0,0
Census Regions,Mid-Atlantic,2023,34,451,3,0,2,1,4,0,0
Census Regions,East North Central,2023,34,113,11,1,0,0,3,0,0
Census Regions,West North Central,2023,34,57,2,0,0,0,7,0,0
Census Regions,South Atlantic,2023,34,125,16,3,0,1,3,0,0
Census Regions,East South Central,2023,34,10,1,1,0,0,1,0,0
Census Regions,West South Central,2023,34,312,0,0,0,0,1,0,0
Census Regions,Mountain,2023,34,277,5,2,0,0,1,0,0
Census Regions,Pacific,2023,34,516,18,4,2,7,4,0,0
Census Regions,New England,2023,35,81,6,2,0,0,0,0,0
Census Regions,Mid-Atlantic,2023,35,449,5,0,4,0,4,0,0
Census Regions,East North Central,2023,35,99,8,0,0,0,1,0,0
Census Regions,West North Central,2023,35,62,3,2,0,0,1,0,0
Census Regions,South Atlantic,2023,35,143,13,3,0,0,2,0,0
Census Regions,East South Central,2023,35,9,0,0,0,0,0,0,0
Census Regions,West South Central,2023,35,279,0,0,0,0,2,0,0
Census Regions,Mountain,2023,35,332,5,1,1,0,1,0,0
Census Regions,Pacific,2023,35,592,18,2,4,3,1,0,0
Census Regions,New England,2023,36,93,9,0,0,1,0,0,0
Census Regions,Mid-Atlantic,2023,36,973,0,0,13,0,3,0,0
Census Regions,East North Central,2023,36,139,9,0,0,0,1,0,0
Census Regions,West North Central,2023,36,81,0,0,0,0,2,0,0
Census Regions,South Atlantic,2023,36,131,15,3,0,1,11,0,0
Census Regions,East South Central,2023,36,5,3,0,0,0,0,0,0
Census Regions,West South Central,2023,36,219,2,0,0,0,0,0,0
Census Regions,Mountain,2023,36,327,8,1,4,0,1,0,0
Census Regions,Pacific,2023,36,433,19,4,2,4,4,0,0
Census Regions,New England,2023,37,135,2,0,0,0,3,0,0
Census Regions,Mid-Atlantic,2023,37,1404,5,0,5,0,2,0,0
Census Regions,East North Central,2023,37,166,3,4,0,0,1,0,0
Census Regions,West North Central,2023,37,62,1,0,0,0,2,0,0
Census Regions,South Atlantic,2023,37,148,18,3,2,0,8,0,0
Census Regions,East South Central,2023,37,8,0,0,0,0,0,0,0
Census Regions,West South Central,2023,37,378,1,0,0,0,0,0,0
Census Regions,Mountain,2023,37,457,8,0,0,0,4,0,0
Census Regions,Pacific,2023,37,558,21,8,1,1,2,0,0
Census Regions,New England,2023,38,124,8,2,0,0,0,0,0
Census Regions,Mid-Atlantic,2023,38,1329,9,0,1,1,5,0,0
Census Regions,East North Central,2023,38,155,16,1,0,0,0,0,0
Census Regions,West North Central,2023,38,50,2,0,0,0,2,0,0
Census Regions,South Atlantic,2023,38,158,13,1,0,0,23,0,0
Census Regions,East South Central,2023,38,3,0,0,0,0,0,0,0
Census Regions,West South Central,2023,38,318,1,0,0,0,0,0,0
Census Regions,Mountain,2023,38,514,8,0,1,0,0,0,0
Census Regions,Pacific,2023,38,570,34,6,4,0,5,0,0
Census Regions,New England,2023,39,125,10,0,1,0,1,0,0
Census Regions,Mid-Atlantic,2023,39,1281,22,2,4,0,10,0,0
Census Regions,East North Central,2023,39,139,21,1,0,0,1,0,0
Census Regions,West North Central,2023,39,77,3,0,0,0,2,0,0
Census Regions,South Atlantic,2023,39,174,21,4,0,0,7,0,0
Census Regions,East South Central,2023,39,6,0,0,0,0,0,0,0
Census Regions,West South Central,2023,39,247,1,1,0,5,0,0,0
Census Regions,Mountain,2023,39,530,17,0,1,0,2,0,0
Census Regions,Pacific,2023,39,536,27,2,1,1,1,0,0
Census Regions,New England,2023,40,147,15,1,0,0,2,0,0
Census Regions,Mid-Atlantic,2023,40,1296,27,1,3,0,13,0,0
Census Regions,East North Central,2023,40,160,25,6,0,0,0,0,0
Census Regions,West North Central,2023,40,69,2,0,0,0,2,0,0
Census Regions,South Atlantic,2023,40,260,45,4,2,1,13,0,0
Census Regions,East South Central,2023,40,23,2,0,0,0,1,0,0
Census Regions,West South Central,2023,40,189,4,0,2,2,3,0,0
Census Regions,Mountain,2023,40,368,25,2,3,0,3,0,0
Census Regions,Pacific,2023,40,541,30,2,0,0,11,0,0
Census Regions,New England,2023,41,118,6,0,1,0,1,0,0
Census Regions,Mid-Atlantic,2023,41,1197,53,1,5,0,12,0,0
Census Regions,East North Central,2023,41,217,36,3,0,0,2,0,0
Census Regions,West North Central,2023,41,83,19,1,1,0,1,0,0
Census Regions,South Atlantic,2023,41,266,34,3,3,2,31,0,0
Census Regions,East South Central,2023,41,23,4,0,1,1,0,0,0
Census Regions,West South Central,2023,41,249,12,0,0,0,6,0,0
Census Regions,Mountain,2023,41,472,23,2,2,1,4,0,0
Census Regions,Pacific,2023,41,432,25,12,0,1,11,0,0
Census Regions,New England,2023,42,200,11,0,0,1,2,0,0
Census Regions,Mid-Atlantic,2023,42,1164,66,4,4,0,11,0,0
Census Regions,East North Central,2023,42,247,31,2,1,1,1,0,0
Census Regions,West North Central,2023,42,87,11,1,0,0,1,0,0
Census Regions,South Atlantic,2023,42,334,56,6,7,6,27,0,0
Census Regions,East South Central,2023,42,35,6,0,0,0,5,0,0
Census Regions,West South Central,2023,42,269,11,0,2,0,5,0,0
Census Regions,Mountain,2023,42,577,34,7,17,2,10,0,0
Census Regions,Pacific,2023,42,488,48,6,2,1,11,0,0
Census Regions,New England,2023,43,222,17,2,0,1,4,0,0
Census Regions,Mid-Atlantic,2023,43,1054,23,2,1,1,6,0,0
Census Regions,East North Central,2023,43,223,35,4,2,0,2,0,0
Census Regions,West North Central,2023,43,79,17,2,0,1,1,0,0
Census Regions,South Atlantic,2023,43,237,40,8,11,0,31,0,0
Census Regions,East South Central,2023,43,35,4,2,1,0,0,0,0
Census Regions,West South Central,2023,43,146,8,1,0,2,10,0,0
Census Regions,Mountain,2023,43,463,40,6,29,8,8,0,0
Census Regions,Pacific,2023,43,457,55,9,5,1,6,0,0
Census Regions,New England,2023,44,456,30,2,2,0,8,0,0
Census Regions,Mid-Atlantic,2023,44,937,28,3,0,0,4,0,0
Census Regions,East North Central,2023,44,195,27,9,0,2,5,0,0
Census Regions,West North Central,2023,44,102,22,5,5,0,2,0,0
Census Regions,South Atlantic,2023,44,368,77,15,23,2,43,0,0
Census Regions,East South Central,2023,44,30,7,0,1,1,4,0,0
Census Regions,West South Central,2023,44,116,8,1,0,1,6,0,0
Census Regions,Mountain,2023,44,458,43,2,30,4,7,0,0
Census Regions,Pacific,2023,44,489,46,4,4,5,9,0,0
Census Regions,New England,2023,45,323,40,6,0,1,5,0,0
Census Regions,Mid-Atlantic,2023,45,865,29,6,3,0,7,0,0
Census Regions,East North Central,2023,45,217,56,12,0,2,5,0,0
Census Regions,West North Central,2023,45,125,41,4,2,0,9,0,0
Census Regions,South Atlantic,2023,45,427,144,13,24,0,65,0,0
Census Regions,East South Central,2023,45,49,10,1,3,0,4,0,0
Census Regions,West South Central,2023,45,199,16,1,1,3,14,0,0
Census Regions,Mountain,2023,45,603,78,8,78,20,16,0,0
Census Regions,Pacific,2023,45,477,62,9,4,6,5,0,0
Census Regions,New England,2023,46,330,60,17,1,1,5,0,0
Census Regions,Mid-Atlantic,2023,46,1051,34,3,5,1,5,0,0
Census Regions,East North Central,2023,46,239,57,21,4,0,7,0,0
Census Regions,West North Central,2023,46,138,42,10,4,1,8,0,0
Census Regions,South Atlantic,2023,46,414,77,14,20,3,71,0,0
Census Regions,East South Central,2023,46,47,6,4,0,0,6,0,0
Census Regions,West South Central,2023,46,256,42,2,1,3,11,0,0
Census Regions,Mountain,2023,46,700,85,15,108,32,20,0,0
Census Regions,Pacific,2023,46,712,78,16,10,3,7,0,0
Census Regions,New England,2023,47,303,71,10,5,0,5,0,0
Census Regions,Mid-Atlantic,2023,47,756,45,7,8,0,0,0,0
Census Regions,East North Central,2023,47,225,36,25,3,3,9,0,0
Census Regions,West North Central,2023,47,143,55,13,4,1,13,0,0
Census Regions,South Atlantic,2023,47,387,131,30,4,0,48,0,0
Census Regions,East South Central,2023,47,26,13,0,0,0,4,0,0
Census Regions,West South Central,2023,47,169,37,2,2,2,12,0,0
Census Regions,Mountain,2023,47,514,97,16,109,20,38,0,0
Census Regions,Pacific,2023,47,482,87,21,4,2,9,0,0
Census Regions,New England,2023,48,447,104,16,11,2,17,0,0
Census Regions,Mid-Atlantic,2023,48,1082,53,16,7,0,4,0,0
Census Regions,East North Central,2023,48,331,38,46,8,2,13,0,0
Census Regions,West North Central,2023,48,173,60,22,4,4,19,0,0
Census Regions,South Atlantic,2023,48,542,181,27,16,1,89,0,0
Census Regions,East South Central,2023,48,40,5,2,0,0,7,0,0
Census Regions,West South Central,2023,48,218,33,1,0,1,17,0,0
Census Regions,Mountain,2023,48,653,104,12,119,13,42,0,0
Census Regions,Pacific,2023,48,698,114,32,7,2,6,0,0
Census Regions,New England,2023,49,498,134,33,23,4,13,0,0
Census Regions,Mid-Atlantic,2023,49,1010,51,28,15,0,7,0,0
Census Regions,East North Central,2023,49,346,66,39,6,0,6,0,0
Census Regions,West North Central,2023,49,232,67,32,12,6,40,0,0
Census Regions,South Atlantic,2023,49,576,200,49,22,3,80,0,0
Census Regions,East South Central,2023,49,72,19,7,1,1,10,0,0
Census Regions,West South Central,2023,49,299,67,6,5,5,35,0,0
Census Regions,Mountain,2023,49,753,173,29,151,34,52,0,0
Census Regions,Pacific,2023,49,588,173,46,10,1,14,0,0
Census Regions,New England,2023,50,562,150,27,68,10,13,0,0
Census Regions,Mid-Atlantic,2023,50,1144,83,28,27,3,9,0,0
Census Regions,East North Central,2023,50,326,68,35,11,2,15,0,0
Census Regions,West North Central,2023,50,267,91,56,11,5,38,0,0
Census Regions,South Atlantic,2023,50,587,200,38,44,3,73,0,0
Census Regions,East South Central,2023,50,61,7,7,3,1,9,0,0
Census Regions,West South Central,2023,50,254,44,10,9,13,29,0,0
Census Regions,Mountain,2023,50,892,182,41,240,52,73,0,0
Census Regions,Pacific,2023,50,610,136,35,7,5,17,0,0
Census Regions,New England,2023,51,630,175,39,82,10,11,0,0
Census Regions,Mid-Atlantic,2023,51,1247,80,10,24,1,10,0,0
Census Regions,East North Central,2023,51,429,71,38,10,2,27,0,0
Census Regions,West North Central,2023,51,349,125,95,11,1,39,0,0
Census Regions,South Atlantic,2023,51,572,206,45,53,2,42,0,0
Census Regions,East South Central,2023,51,105,25,13,9,0,29,0,0
Census Regions,West South Central,2023,51,182,31,4,7,9,15,0,0
Census Regions,Mountain,2023,51,724,253,42,92,16,60,0,0
Census Regions,Pacific,2023,51,543,172,25,19,1,17,0,0
Census Regions,New England,2023,52,538,221,22,57,2,7,0,0
Census Regions,Mid-Atlantic,2023,52,997,108,7,45,2,3,0,0
Census Regions,East North Central,2023,52,389,92,28,12,1,11,0,0
Census Regions,West North Central,2023,52,337,132,86,14,0,32,0,0
Census Regions,South Atlantic,2023,52,391,120,36,52,1,34,0,0
Census Regions,East South Central,2023,52,108,28,12,1,1,26,0,0
Census Regions,West South Central,2023,52,194,23,5,6,13,17,0,0
Census Regions,Mountain,2023,52,723,203,47,87,12,68,0,0
Census Regions,Pacific,2023,52,455,150,27,8,1,8,0,0
Census Regions,New England,2024,1,428,151,28,29,0,6,0,0
Census Regions,Mid-Atlantic,2024,1,1166,55,11,32,4,11,0,0
Census Regions,East North Central,2024,1,478,83,36,16,5,30,0,0
Census Regions,West North Central,2024,1,276,105,64,12,2,35,0,0
Census Regions,South Atlantic,2024,1,451,124,36,55,5,57,0,0
Census Regions,East South Central,2024,1,122,26,8,4,2,35,0,0
Census Regions,West South Central,2024,1,155,16,9,8,11,11,0,0
Census Regions,Mountain,2024,1,688,193,43,94,29,73,0,0
Census Regions,Pacific,2024,1,489,172,45,25,4,11,0,0
Census Regions,New England,2024,2,379,108,25,31,0,6,0,0
Census Regions,Mid-Atlantic,2024,2,1200,48,12,36,3,1,0,0
Census Regions,East North Central,2024,2,378,57,30,13,3,34,0,0
Census Regions,West North Central,2024,2,290,106,52,22,12,33,0,0
Census Regions,South Atlantic,2024,2,355,79,18,61,1,33,0,0
Census Regions,East South Central,2024,2,43,9,1,8,0,3,0,0
Census Regions,West South Central,2024,2,148,15,11,28,9,10,0,0
Census Regions,Mountain,2024,2,716,76,27,104,44,29,0,0
Census Regions,Pacific,2024,2,362,92,19,27,7,6,0,0
Census Regions,New England,2024,3,215,64,21,13,4,5,0,0
Census Regions,Mid-Atlantic,2024,3,830,5,2,38,4,1,0,0
Census Regions,East North Central,2024,3,193,31,14,8,3,8,0,0
Census Regions,West North Central,2024,3,127,41,26,17,8,9,0,0
Census Regions,South Atlantic,2024,3,253,46,13,43,5,25,0,0
Census Regions,East South Central,2024,3,21,0,1,3,0,0,0,0
Census Regions,West South Central,2024,3,62,12,1,20,1,5,0,0
